[-5, 0, 0, 0, -100, -3.5, -3, -5, -1, 0, -9, 0, -1, -1, 0, 0, -3, 0, 0, 0, 0, 0, -1, -1, 0, -1, -1, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -3.5, 0, 0, 1, 0, 1, 0, 0, 1, 3.5, 1, 0, 1, 0, 1, 1, 0, 1, 5, 3, 3.5, 9, 100, 0, 3, 5, 1] 3.85
[0, 0, -9, 0, -100, -3.5, 0, 0, -5, -3.5, 0, -1, -1, -5, 0, 0, 3.5, -1, 0, 0, 0, -3, 9, 0, 1, 0, -1, 0, 0, -1, 0, -1, 1, -3, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 5, 0, 5, 0, 3.5, 3, 100, 0, 3, 0, 1] 1.85
[-5, -3, 0, -9, -100, -3.5, -3, -5, -1, 0, -1, 0, -1, -1, -1, 0, 0, -1, 0, -1, -3.5, 0, 0, -1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 3, 1, 0, 1, 1, 9, 1, 1, 1, 0, 0, 5, 3, 3.5, 0, 100, 3.5, 0, 5, 0] -0.2
[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, -5, -3.5, 0, 3.5, -1, 1, 0, 0, 0, -100, 0, 0, 0, 0, -1, 0, 0, 0, -5, -1, 0, 0, 0, 0, -1, 0, 1, 1, -3, 1, 0, 0, 0, 0, 0, 9, 0, 0, 0, 100, 3, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 1] 11.62
[-5, -3, -3.5, -9, -100, -3.5, -3, -5, -1, -1, 0, -1, -1, -1, -1, -1, 0, 0, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 1, 1, 1, 5, 0, 3.5, 9, 100, 3.5, 3, 5, 0] 0.33
[0, -3, 0, -100, 0, -3.5, -3, 0, 0, 0, 0, 0, 0, 0, -1, -5, 0, 0, 0, -5, 0, 0, 0, 0, -1, 0, -1, 0, 1, -1, 0, 9, 0, 3, 0, 0, 0, 0, 0, -1, 3.5, 0, 0, 0, 0, 0, -1, 1, -1, 0, 3.5, 0, 0, 0, 0, 0, 0, 0, 0, 5, 100, 0, 3, 5, 0] -0.1
[0, 0, 0, 0, 0, 0, 0, -100, 0, 0, -1, 0, -3, 0, 0, 0, 0, 0, 0, 0, 0, -1, 0, 0, 0, 1, 0, 0, 0, 0, -1, -5, -1, -3.5, -5, 0, 0, 3.5, 0, 1, 0, 1, 0, 0, -3, 100, 3, 3, 0, 0, 0, 0, 3.5, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 1] 4.24
[5, 0, 0, -9, 0, 0, -3, 0, 3.5, 0, -1, -100, -5, 0, -3.5, 0, -1, 0, 0, -1, -1, -1, 0, 5, 0, 0, 0, 0, 0, 0, 3, 0, -3.5, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 5, 3, 100, 0, 9, 0, 0, 3.5, 0] -6.2
[-5, -9, 0, 0, 0, 0, 0, -5, -1, 0, 0, -100, 0, 0, 0, -1, 0, 0, 0, -1, -1, -3.5, 0, -3, 0, 0, -1, 0, 0, 0, 0, 0, -1, 0, 0, 0, 0, 1, -3.5, 0, 0, 5, 0, 1, 0, 0, 0, 0, 0, 0, 0, 9, 0, 5, 0, 0, 0, 3, 0, 0, 100, 0, 0, 0, 1] -5.73
[-5, -3, 0, -9, 0, -3.5, -3, 0, 0, -3.5, -100, 0, -1, 0, 0, -1, -1, -1, 0, 0, 0, 0, -5, 0, 0, 0, -1, 0, 3, 0, -1, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 9, 0, 1, 1, -1, 1, 5, 0, 0, 5, 3.5, 0, 100, 3.5, 0, 0, 1] -0.61
[-5, -3, 0, -9, -100, -3.5, 0, -5, 0, -1, -1, 0, 0, -1, -1, -1, 0, 0, 0, 0, -1, 0, 9, -3, -1, 0, 0, -1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 3, 1, 1, 0, 100, 0, 1, 1, 1, 5, 3, 3.5, 0, 0, 3.5, 0, 5, 0] 6.05
[0, 0, -3.5, 0, 0, 0, -5, 0, 0, -5, 0, -1, 9, 0, 0, -1, -1, 0, -100, 0, 0, 0, -1, 0, 1, 0, 0, -3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, -1, -1, 0, 0, 0, 1, 0, 1, 0, 0, 3.5, 0, 1, 0, 5, 3, 0, 100, 0, 0, 3, 5, 1] 10.07
[0, -3, 0, 0, -100, -3.5, 0, -5, 0, 0, 0, -3.5, -1, 3, 0, 0, 0, 0, -9, 0, 0, 0, -1, 0, -5, -1, 0, -1, 0, 0, 0, -1, 1, 0, -1, 1, -1, 3.5, 0, 1, 0, 0, 1, 0, 0, 0, 1, 3.5, 0, 0, 0, 0, 100, 1, 0, 0, 0, -3.5, 5, 0, 9, 0, 0, 5, 0] 7.62
[0, 0, -100, -5, 0, 0, 0, 0, -1, -9, 0, 0, 0, 0, 3.5, -5, 0, 0, 0, 0, -1, -1, 0, 0, 0, 0, -1, -1, 0, 0, -1, 1, -3.5, 0, -1, -3.5, -3, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 100, 0, 0, 0, 0, 3.5, 1, 0, 1, 5, 0, 0, 0, 0, 0, 5, 0, 1] -10.88
[0, -5, 0, 0, -100, 0, -5, 0, 0, -3.5, -1, 0, 0, 0, 0, 0, -1, -1, 0, 3.5, -1, 0, 0, -3, 0, 0, 0, 1, 0, -1, -1, 1, 0, -9, 1, 3, 0, 0, 0, 0, 1, -3, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 1, 0, 1, 0, 0, 0, 5, 100, 3.5, 0, 5, 0] 6.51
[0, 0, -3.5, 0, 0, -3.5, 0, 0, 0, 0, 0, 0, 0, 0, 0, -3, 0, 0, -5, 0, -100, 0, -5, 0, -1, -1, 0, -1, -1, 0, 0, 1, 1, -3, 0, 1, 1, -1, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 1] -7.35
[0, 0, -100, 0, 0, 0, -3, -5, 0, 0, -5, 0, 9, -9, -1, 0, 0, 1, 0, 0, -1, 0, 0, -1, -1, 0, 0, 0, 0, -1, 0, 0, 0, 0, -1, 0, 0, 1, 3, 0, 0, 1, 0, 1, 0, 0, 1, 3.5, 0, 0, 0, 0, 0, 5, 0, 1, 0, 0, 3.5, 100, -3, 0, 0, 5, 1] 6.81
[-5, 0, 0, 0, 0, -100, -3, 0, 0, 0, 0, 0, 0, 3, -1, -5, -3, 0, 0, 0, 0, 0, -3.5, 0, 0, 0, 1, 0, 0, 0, 3, -1, -1, 0, 0, 0, 1, 3.5, 1, 9, 0, -1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 1, 5, 3, 0, 100, 0, 3.5, 0, 5, 0] -12.49
[0, 0, -3.5, -9, -100, -3.5, 0, 0, 0, -1, -1, -1, -1, -1, -5, 0, 0, 0, -3, 0, 0, -3, 1, 0, -5, 0, 0, 0, 0, 0, 0, -1, -1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 1, 0, 5, 1, 1, 100, 0, 1, 0, 0, 0, 5, 3, 3.5, 9, 0, 3.5, 3, 0, 0] 1.86
[0, 0, 0, -5, 0, -3.5, -100, 0, -1, 0, 0, 0, 0, 0, 0, -5, -3, 0, 0, 0, 0, 0, 0, -1, 0, -1, -1, 0, 0, -1, -1, 3.5, 9, 1, 5, 0, 1, 1, 0, 1, 0, -3.5, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 100, 5, 3, 0, 0] 6.68
[0, 0, -3.5, 0, 0, 0, -3, 0, -5, -1, -1, -1, 0, -100, 0, 0, 0, 0, 0, 0, 0, -9, 0, 0, -1, 1, 0, 0, 0, -1, -1, -5, 1, 0, 1, -3, 1, 3, 0, -1, 0, 0, 3, 0, 0, 0, 1, 1, 0, -3.5, 0, 1, 9, 1, 0, 0, 0, 0, 3.5, 0, 100, 0, 5, 3.5, 1] 7.18
[0, -3, -3.5, 0, 0, 0, 0, -5, 0, 0, 0, -9, -3.5, -100, 0, 0, 0, -3, 3.5, 0, -1, 0, 0, 0, 0, -1, 0, -1, 0, -1, 0, -1, -5, 1, 1, 1, 1, 1, -1, 0, 3.5, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 3, 0, 0, 0, 5, 3, 0, 100, 0, 0, 0, 5, 0] 10.84
[-5, -3, -3.5, -9, 0, -3.5, -3, 0, -1, -1, -100, -1, 0, 0, 9, -5, 0, 0, 0, 0, 0, -1, 0, -1, 0, 0, -1, 0, -1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 3, 0, 1, 0, 1, 1, 1, 1, 5, 5, 3, 3.5, 0, 100, 3.5, 0, 0, 1] 6.01
[-5, -3, 0, -9, -100, -3.5, -3, -5, 0, -1, -1, 0, -1, 0, 0, 0, -1, 0, 0, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, -3.5, -1, -1, 1, 0, 0, 1, 3, -1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0, 1, 1, 5, 3, 3.5, 9, 100, 3.5, 0, 5, 1] 2.16
[0, 0, 0, 0, 0, 0, -3, 0, -3, -100, -5, 0, 0, -5, 0, 0, -9, -1, 0, -3.5, 0, 0, 0, 0, -1, 0, 0, 1, 0, -1, 1, -1, 1, -1, 0, 100, 0, -1, 3.5, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 3.5, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 5, 0, 0] 999.98
[3, 0, 0, 0, 0, -5, -100, 0, 0, 0, 0, 0, 0, -3, 0, -3.5, -5, -1, 0, -1, 0, -3.5, 0, -1, 0, 0, 0, 0, 0, -1, 0, 0, 0, -1, -1, 1, 0, 1, 0, 1, 0, 5, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 3.5, 0, 3, 0, 0, 5, 1] -5.75
[0, -3, 0, -3, 0, -5, 0, 0, -5, 0, 0, 0, -100, 0, 0, -1, 0, 0, -3.5, -1, 0, 0, -1, 0, -1, -1, 0, 1, -3.5, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 100, 0, 0, 0, 3.5, 0, 5, 0, 0, 0, 0, 1, 0, 0, 0, 5, 0, 0, 0, 0, 3, 0, 0, 1] -4.53
[-5, -3, 0, -9, -100, -3.5, -3, -5, -1, -1, 0, 0, -1, -1, 0, -1, 3.5, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, 0, 0, 0, 1, 0, 0, 0, 0, 0, -1, 0, -3.5, 0, 0, 0, 3, 0, 0, 9, 0, 0, 1, 1, 1, 1, 0, 0, 0, 1, 5, 0, 3.5, 0, 100, 0, 3, 5, 1] 0.5
[-5, -3, -3.5, -9, 0, 0, 0, -5, 0, 0, -1, -100, 0, -1, 0, -1, 0, -1, 0, 0, 0, 0, -1, 0, -1, 0, 0, 1, -1, 0, 3.5, 0, 0, 0, 0, 0, 1, 0, 0, 0, -3.5, 0, 0, 1, 0, 0, 0, 3, 1, 1, 0, 3, 0, 1, 0, 1, 5, 0, 0, 0, 100, 3.5, 0, 5, 0] 5.67
[-5, 0, -3.5, -9, -100, 0, -3, -5, -1, 0, -1, -1, 0, -1, 0, 0, -3, 0, 0, -3.5, -1, 0, -1, 0, 0, -1, 0, 1, 0, 0, 1, -1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 1, 1, 1, 3, 0, 1, 0, 1, 5, 0, 3.5, 9, 100, 3.5, 0, 5, 1] 2.17
[0, 0, 0, -100, 0, 0, 0, 0, -1, -5, 0, 0, -1, -1, 3.5, -1, -3, 0, -9, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, -1, 1, 0, -1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 3, 0, 100, 0, 0, 5, 5, 0, 0, 0, 0, 0, 0, 0, 1] -4.7
[-5, -3, -3.5, -9, -100, 0, 0, 0, -1, 0, -1, -1, 0, -1, 0, -5, 0, -1, 0, 0, 0, -3, 0, -1, 0, 3, 0, 0, 0, 0, 3, 1, 0, 0, 1, 0, -1, 0, 1, 0, -3.5, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 3.5, 0, 5, 0, 3.5, 9, 100, 0, 0, 5, 0] -2.42
[0, 0, 0, 0, 0, -100, -5, 0, 0, -3.5, 0, 0, -3.5, 0, 0, 0, 0, 0, 1, -1, 0, 0, -1, 0, 0, 3, 0, 0, 0, -1, 1, 0, -1, 0, 0, 1, -5, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 3.5, 9, 0, 3, 0, 3.5, 0, 5, 0, 0, 0, 100, 0, 0, 5, 0] -14.78
[-5, 0, 0, 0, -100, 3, -5, 0, 0, -3.5, -1, 0, 0, -1, 0, -1, -1, -1, 0, 0, 0, 0, 0, 0, 0, 0, -9, 0, -1, 0, -1, 1, 0, -3, 0, 0, 1, 0, -3, 0, 0, 1, 100, 1, 0, 1, 1, 0, 1, 3.5, 1, 0, 9, 0, 0, 5, 5, 0, 0, 0, 0, 3.5, 3, 0, 1] -2.0
[0, -3, -3.5, 0, -100, -3.5, -3, -5, -5, 0, -1, -9, -1, 0, 0, 0, 0, 0, 0, -1, 0, 0, 0, -1, -1, -1, 1, 0, 0, -1, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 1, 0, 3, 0, 1, 1, 1, 0, 0, 1, 1, 1, 0, 5, 3, 3.5, 0, 100, 3.5, 0, 5, 1] -0.53
[0, 0, 5, 0, -9, -100, 0, 0, 0, 0, 0, 0, 0, 1, 0, -5, 9, 0, 0, 0, 0, 0, 0, -1, 0, 0, 3, -3.5, 0, 0, 0, -3, -1, 0, 0, 1, 0, 0, 3.5, 0, -3.5, 1, 100, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 5, 5, 0, 0, 0, 3.5, 0, 0, 0, 3, 0, 0] -999.94
[0, -3, 0, -100, 0, 0, 0, -5, 0, 0, 0, 0, -3, 0, -5, 0, -1, -1, 0, -3.5, 9, 1, -1, 0, 0, 0, 0, 1, 0, 0, 0, -1, 0, 0, 0, -1, 0, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 1, 3, 0, 0, 5, 0, 3.5, 0, 100, 3.5, 5, 0, 1] 17.36
[-5, -3, -3.5, -9, -100, -3.5, -3, -5, -1, -1, -1, -1, -1, 0, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, 0, -1, 3, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 3, 0, 1, 1, 0, 1, 1, 1, 1, 0, 0, 5, 0, 3.5, 9, 100, 3.5, 0, 5, 0] 1.17
[-5, -3, 0, -9, -100, -3.5, -3, -5, 0, -1, 0, 0, -1, 0, -1, -1, -1, 0, 0, -1, -3.5, 0, 0, 0, 0, 0, -1, 1, 0, -1, 0, 0, 0, 0, 0, 3, 0, 1, 0, 0, 0, 0, 1, 3.5, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 5, 3, 3.5, 9, 100, 0, 0, 5, 0] 0.33
[0, 0, 0, 0, 0, 0, 0, -5, 0, 0, -9, 0, -100, 0, 0, 0, 0, 0, 0, -1, 3, -1, 0, 0, -5, 0, 0, 0, -1, 3.5, 0, 0, 1, 0, -1, -3.5, 0, 0, 1, -1, 0, 1, -1, 9, 0, 0, 0, 1, 0, 3.5, 0, 0, 100, 0, 0, 0, 5, 0, 0, 0, 5, 0, 0, 0, 0] 6.15
[0, -3, -3.5, 0, -9, -100, -5, 0, -5, 0, 0, -1, 0, 0, -3.5, 0, -1, 0, -1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, -1, -1, 5, -1, 9, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, -1, 1, 1, 0, 0, 5, 3.5, 0, 100, 3.5, 0, 0, 0] 3.3
[-5, -3, -3.5, 0, -100, -3.5, -5, 0, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, 0, -1, -1, 9, 0, -1, -1, 0, 0, 0, -3, 1, 0, 1, 0, -1, -9, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 5, 3.5, 0, 1, 0, 1, 0, 1, 0, 3, 100, 0, 0, 3.5, 5, 0, 0] 2.66
[-5, -3, 0, -5, 0, 0, 0, 0, -1, 0, -100, 0, 0, 1, -3, -1, -3.5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.5, 0, -1, -9, 0, 0, 0, -3.5, -1, -1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 3, -1, 9, 0, 0, 0, 100, 0, 1, 1, 0, 0, 0, 5, 0, 3.5, 0, 5, 1] 5.85
[0, -5, 0, -100, 3, 3, 0, 0, 0, -1, 0, -3.5, 0, -3, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, -1, 0, -1, 0, -1, -5, -1, 0, 1, 1, 0, 0, 1, 0, -9, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3.5, 0, 0, 100, 0, 5, 3, 0, 0, 0, 3.5, 0, 5, 1] 7.62
[-5, -3, -3.5, -9, -100, -3.5, -3, -5, -1, -1, -1, -1, 0, -1, -1, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 0, 1, 1, 5, 3, 3.5, 9, 100, 3.5, 3, 5, 0] 1.63
[-5, -3, 0, 0, -100, -3.5, -3, -5, 3, 0, 0, 0, -1, -1, 0, -1, -1, -1, 0, 0, 0, 0, 0, 0, -9, 0, -1, -1, 0, 0, -1, -3.5, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 9, 0, 1, 0, 0, 1, 100, 0, 1, 0, 3.5, 1, 5, 0, 3.5, 0, 0, 0, 3, 5, 0] 3.14
[-5, -3, -3.5, 0, -100, -3.5, 0, -5, 0, -1, -1, -9, 0, -1, -1, -1, 3.5, 0, 0, -1, -1, 0, 0, -3, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 3, 0, 1, 0, 1, 1, 0, 0, 1, 1, 0, 1, 0, 0, 1, 1, 5, 0, 3.5, 0, 100, 0, 3, 5, 0] 5.18
[0, 0, 0, 0, 0, 0, 0, -5, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, -1, -3.5, 0, -100, -5, -1, 0, 0, -1, 0, 0, 0, -1, 0, 3, 0, 0, 1, 3.5, 1, 0, 0, 5, 0, 3.5, 0, 100, 0, 0, 0, 0, 0, 0, 0, -3, 0, 1, 1, 0, 0, 0, 0, 5, 0, 0, 0, 1] 10.07
[0, 0, -5, 0, 0, 0, -100, -3.5, 0, 0, 0, 0, 0, -5, 0, -1, 0, 0, 0, 0, 0, 0, 0, 0, -1, 0, 1, 0, -1, -1, 0, 1, 0, 0, 9, 1, 0, 1, 0, 0, -1, 0, 3, 1, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 5, 0, 0, 3.5, 100, 0, 0, 0, 0] -11.71
[-5, -3, -3.5, -9, -100, -3.5, 0, -5, -1, -1, 0, -1, -1, -1, -1, -1, 0, 0, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1, 1, 1, 3, 1, 1, 0, 1, 5, 0, 3.5, 9, 100, 3.5, 3, 5, 1] 0.72
[-5, -3, -3.5, -9, -100, -3.5, -3, -5, 0, -1, 0, 0, 0, -1, 0, 0, -1, 0, 0, -1, -1, 0, 0, 3.5, 0, 0, -1, 0, 0, 0, -1, -1, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 9, 1, 1, 0, 0, 5, 3, 0, 0, 100, 3.5, 3, 5, 0] 5.57
[-5, -3, -3.5, -9, -100, 0, -3, -5, 0, -1, -1, 0, 0, -1, -1, -1, -1, 0, 0, 0, -1, 0, 0, 0, -3.5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, 0, 0, 0, 1, 3.5, 0, 0, 0, 0, 3, 0, 5, 1, 0, 1, 1, 1, 1, 1, 0, 5, 3, 9, 0, 100, 3.5, 0, 0, 1] -0.92
[-5, 0, 0, 0, 0, -100, 0, -5, -1, 0, 0, 0, 0, -1, 0, 0, 0, 0, 0, 0, -3, -3.5, 0, -1, 0, -1, 1, 0, 0, 0, -1, 0, 0, 0, 0, 0, 9, 0, 1, 0, 0, 5, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, -3.5, 0, 0, 0, 0, 0, 3.5, 0, 100, 5, 3, 3.5, 1] 11.07
[-5, 0, -3.5, 0, -100, 0, 0, -5, -1, -1, -1, -1, -9, 0, 0, 0, -3, 0, 0, 0, 0, -3, 0, -1, 1, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, -1, 1, 0, -3.5, 1, 0, 0, 3.5, 0, 0, 0, 5, 0, 1, 1, 1, 0, 1, 1, 0, 0, 0, 9, 100, 3.5, 5, 0, 0] 6.56
[0, -3, 0, -3, 0, 0, -5, 0, 0, 0, 0, 0, -3.5, 0, 0, 0, 0, -5, 0, 3.5, 0, -1, 0, 0, -1, 1, 0, -1, -100, 0, -1, 0, 0, 0, 0, 0, 1, 0, -3.5, 0, 0, 0, 0, 1, 100, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 5, 0, 5, 0, 3.5, 0] 6.97
[0, 0, 0, 0, -100, 0, 0, 0, 0, 0, -9, 0, 0, -1, 0, 0, -1, 0, -1, 0, 0, -3, 0, 3.5, 0, -5, -3.5, -1, -1, 0, 0, 0, 1, -3, 0, -5, 0, 0, 1, 1, 0, 1, 0, 0, 0, 3.5, 0, 3, 0, 0, 0, 0, 0, 0, 5, 100, 5, 3, 0, 0, 0, 0, 0, 0, 0] 8.52
[-5, 0, 0, 0, 0, 0, -5, 0, 0, 0, 100, -3.5, -100, 0, 3, 0, -1, 0, 3.5, 0, 0, 0, 0, -1, -3, -1, -1, 0, 0, 0, 0, -9, 0, 1, 0, 0, 0, 0, 0, 5, 3, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, -3, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0] 999.96
[0, 0, 0, 0, 0, -100, -3, 0, 3, 0, 0, 0, 0, 0, -5, 0, 0, -5, 0, 0, -1, 0, 0, 3.5, -1, 3, 1, 0, -3, 0, 0, 0, 0, 1, 0, 0, 0, 0, -1, 1, 1, 0, 1, 0, 0, 0, 0, 3.5, 0, 0, -3.5, 0, 0, 0, 0, -3.5, 0, 0, 5, 0, 0, 100, 0, 0, 1] 3.86
[-5, 0, 0, -9, -100, -3.5, -3, -5, -1, -1, 0, -3, 0, -1, 0, 0, 0, 0, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, 0, -1, 0, 1, 0, 0, -1, 1, 1, 0, -1, 3, 0, 0, 0, 9, 0, 1, 3, 0, 1, 1, 1, 0, 0, 0, 0, 5, 0, 3.5, 0, 100, 3.5, 0, 5, 1] 2.92
[0, 0, 0, -5, -100, 0, -3, -5, -9, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -3.5, -1, 0, 1, 0, 0, 0, -1, 0, -1, 0, 0, -3, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 100, 0, 1, 0, -3.5, 3.5, 0, 0, 3.5, 3, 5, 0] 12.68
[-5, 0, -3.5, -100, 0, 0, -3, -5, 0, 0, 0, -1, 0, 0, 0, -1, -1, 0, -3, -9, 0, -1, 0, 0, 0, 1, -3.5, 0, 0, -1, -1, 0, 0, 0, 0, 0, 0, 0, 0, 9, 1, 1, 0, 0, 0, 0, 0, 0, 0, 3.5, 0, 3, 1, 0, 1, 1, 5, 0, 0, 0, 100, 3.5, 3, 5, 0] 5.95
[-5, 0, -3.5, -9, -100, -3.5, -3, -5, -1, -1, 0, -1, 0, -1, -1, -1, 0, 0, -3, 0, 0, 0, 0, 0, 0, 0, -1, 0, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 0, 1, 0, 5, 3, 3.5, 9, 100, 3.5, 3, 5, 1] -1.53
[-5, -3, -3.5, -9, -100, -3.5, -3, -5, 0, -1, 0, -1, -1, -1, -1, -1, 0, 0, 0, 0, 0, 0, 0, 0, -1, 0, -1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 1, 1, 5, 3, 3.5, 9, 100, 3.5, 3, 5, 1] 0.84
[0, 0, 0, 0, 0, -5, -3, -5, -1, 0, 0, 0, -1, 0, 0, -1, 0, 0, 0, 0, -100, 0, 0, -3.5, 0, -1, 0, 0, 0, -1, 0, 1, -3, 0, 0, 9, 0, 1, 1, 0, 5, 0, 1, 0, 1, 0, 0, 3.5, 0, 0, 0, 0, 0, 0, 100, 0, 0, 3, 0, 0, 0, 0, 3, 5, 0] -9.47
[-5, 0, -3.5, -9, -100, -3.5, -3, -5, -1, -1, -1, 0, -1, -1, -1, -1, -3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 1, 5, 3, 3.5, 9, 100, 3.5, 3, 5, 1] 0.95
[-5, 0, -5, 0, 0, 0, 0, 0, 0, -3.5, -3, 0, 3.5, 0, 0, -1, 0, -1, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, -100, 0, 0, 3.5, 0, 0, 1, 0, 0, 5, 1, 0, 0, 0, 100, 0, 1, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, -9, 0, 0, 0, 0] 999.98
[-9, 0, -3.5, -3.5, 0, -100, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, 9, -5, 0, 0, 0, 0, 0, 1, -1, 0, 0, -1, 0, 0, 0, 0, 1, 0, 0, 1, 0, -1, 0, 0, 0, 0, 3.5, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, -3, 0, 0, 5, 3, 0, 0, 100, 0, 3, 0, 1] 9.39
